time (s),stimulus_on,orientation,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10
78.7,0,,0.216465186,0.249564007,0.150327976,0.187659818,0.202052059,0.101789795,0.158263283,0.195760866,0.195937207,0.212571695
78.8,0,,0.160470574,0.290532575,0.106696806,0.103416592,0.204891141,0.214210289,0.213523209,0.163508319,0.182909396,0.195863102
78.9,0,,0.210714118,0.183071826,0.167952875,0.198339407,0.219090753,0.154356529,0.206577343,0.262757299,0.167732189,0.193031999
79,0,,0.222152351,0.216438957,0.224448045,0.166317935,0.255645396,0.172113471,0.19457318,0.131647622,0.142203076,0.259608697
79.1,0,,0.246592386,0.246448309,0.262154897,0.176585762,0.146627729,0.230446884,0.193242701,0.318776523,0.233910244,0.117174688
79.2,0,,0.265005518,0.200341894,0.145056707,0.242826055,0.265252515,0.218283197,0.102995966,0.180427469,0.2261497,0.248309601
79.3,0,,0.256275149,0.096885953,0.121640727,0.180226805,0.175339064,0.256011251,0.294070178,0.205689765,0.181472086,0.214859007
79.4,0,,0.120496557,0.23658525,0.213119635,0.136757888,0.240019341,0.231851646,0.17302412,0.209785815,0.125219921,0.163536405
79.5,0,,0.153414779,0.195636448,0.236408267,0.258585356,0.100121409,0.217389693,0.143176511,0.188694196,0.104754934,0.233016757
79.6,0,,0.249647779,0.235260448,0.273991214,0.220882432,0.250953925,0.15158353,0.293198455,0.136386896,0.091154015,0.245850494
79.7,0,,0.218353173,0.14991517,0.146309855,0.126265551,0.151467069,0.170771514,0.210130074,0.192292855,0.164404155,0.170268512
79.8,0,,0.198181697,0.164047639,0.087534084,0.252445627,0.183901975,0.197756588,0.186435179,0.27216226,0.244594409,0.14623371
79.9,0,,0.189859448,0.189356864,0.167071069,0.145949528,0.21904996,0.169838226,0.179116601,0.123065136,0.162312515,0.23369442
80,1,0,0.232867864,0.1615262,0.31740604,0.067538185,0.265656836,0.236489203,0.177410003,0.213290915,0.191395989,0.174955671
80.1,1,0,0.463950363,0.340502158,0.335194976,0.344152319,0.375467707,0.312115313,0.25381115,0.245740934,0.459788275,0.271124045
80.2,1,0,0.61058789,0.327808083,0.433340306,0.342160188,0.599638644,0.301907734,0.321593362,0.365642579,0.508977775,0.396047752
80.3,1,0,0.658268899,0.438145529,0.478458396,0.529190755,0.64539995,0.351817131,0.372629034,0.468594524,0.620432724,0.496778112
80.4,1,0,0.805445453,0.437149297,0.529418674,0.450803738,0.842820854,0.562841183,0.567321107,0.515699867,0.870846186,0.503082182
80.5,1,0,0.915412475,0.451613536,0.642312202,0.532985194,0.988390693,0.50036441,0.551746191,0.606171155,0.88061298,0.471159008
80.6,1,0,1.049967055,0.672373362,0.640145578,0.662673751,1.008926434,0.620098221,0.622266442,0.594492103,1.014457007,0.64062067
80.7,1,0,1.063709659,0.620226144,0.698565245,0.62088768,1.166446348,0.760907138,0.631970788,0.652587279,1.154583078,0.585292996
80.8,1,0,1.226045194,0.688379994,0.710616793,0.669169985,1.181731707,0.747124706,0.642877245,0.726236146,1.172017156,0.661872635
80.9,1,0,1.17138058,0.591861992,0.648706975,0.695995359,1.232414552,0.655652671,0.685072971,0.714563989,1.17018659,0.687600241
81,1,0,1.162729242,0.780481175,0.557097302,0.669710787,1.179872324,0.618308257,0.717312775,0.710156543,1.16568274,0.714272214
81.1,1,0,1.196543863,0.615700966,0.719065137,0.707063625,1.139686006,0.635775284,0.700719994,0.738112496,1.152150864,0.768017951
81.2,1,0,1.130154862,0.67954458,0.690711156,0.634531296,1.101156289,0.650030642,0.682852242,0.566726485,1.104229157,0.764887209
81.3,1,0,1.021528631,0.697610546,0.731058719,0.531571439,1.090155208,0.621235669,0.660318497,0.704213485,1.010649441,0.705225692
81.4,1,0,1.030093981,0.580432692,0.65303238,0.653214966,0.952471461,0.555305976,0.577865078,0.533803273,0.935750915,0.535941016
81.5,1,0,0.716221062,0.43572982,0.494747759,0.466263301,0.851454297,0.529321668,0.551657595,0.514335032,0.749892379,0.486437262
81.6,1,0,0.739214169,0.34658742,0.538954793,0.399221851,0.759083649,0.414215522,0.454407189,0.374948062,0.730166307,0.503693608
81.7,1,0,0.497665082,0.285576495,0.491825318,0.285378995,0.425833763,0.417855868,0.327086916,0.365462686,0.510840341,0.308249828
81.8,1,0,0.322372165,0.27204317,0.330075736,0.316737139,0.320963052,0.293750061,0.323408763,0.224476907,0.368158935,0.106786046
81.9,1,0,0.177968674,0.215070828,0.272268,0.146393979,0.216642872,0.339986682,0.240149221,0.214080567,0.221662216,0.137644871
82,0,,0.300100063,0.179725936,0.266499974,0.225759973,0.23370492,0.234648923,0.261700432,0.215226608,0.130361705,0.190567165
82.1,0,,0.201333886,0.202914243,0.310222997,0.158292683,0.135998351,0.200270418,0.255027316,0.249602141,0.243467368,0.210792688
82.2,0,,0.223245113,0.17214486,0.187422729,0.280353557,0.255863463,0.275108462,0.178189854,0.137908331,0.238400098,0.179209562
82.3,0,,0.170936808,0.169341687,0.181886043,0.212458763,0.229513434,0.176679418,0.171261147,0.246219044,0.104351927,0.181579714
82.4,0,,0.203364871,0.223454537,0.195372853,0.184935331,0.174165887,0.234274981,0.192200086,0.189640239,0.203108653,0.160703638
82.5,0,,0.211508362,0.199321122,0.094024536,0.211360724,0.240645477,0.236102794,0.252369026,0.2594783,0.161745849,0.081859588
82.6,0,,0.26637143,0.162718636,0.173718289,0.243133714,0.090687543,0.313376567,0.214457892,0.149599446,0.225124187,0.143157089
82.7,0,,0.230443868,0.160332062,0.236168837,0.185892312,0.080083016,0.355034273,0.235623654,0.210237578,0.195584492,0.256479331
82.8,0,,0.280219574,0.147399855,0.178632659,0.048646641,0.218210811,0.074865555,0.211506835,0.248873867,0.140332784,0.169143526
82.9,0,,0.219202562,0.126834407,0.146512606,0.229855845,0.181266363,0.225958192,0.228224995,0.101583491,0.298907343,0.21601999
83,0,,0.170421262,0.091342119,0.194489405,0.222006876,0.200054489,0.178262995,0.180456911,0.255938912,0.272506484,0.127607572
83.1,0,,0.211920471,0.291893705,0.304093882,0.257929407,0.216041098,0.149562775,0.185256808,0.224394168,0.165437918,0.200619064
83.2,0,,0.239476255,0.188588654,0.205700775,0.118832906,0.205097576,0.264456042,0.107609694,0.23251674,0.20940792,0.333707836
83.3,0,,0.16340018,0.138685506,0.153866295,0.25621853,0.133591627,0.224352238,0.227898563,0.217880328,0.021811341,0.101708261
83.4,0,,0.226320867,0.234450377,0.224110688,0.204649079,0.24660718,0.23221351,0.208420366,0.14678083,0.159996463,0.249579393
83.5,0,,0.2699852,0.170602738,0.164333919,0.208183144,0.162411858,0.288972316,0.212576822,0.247351104,0.222587453,0.168904307
83.6,0,,0.109115776,0.177364472,0.137605807,0.23190551,0.083475452,0.200762719,0.12134527,0.119951996,0.154787307,0.183721929
83.7,0,,0.146220176,0.251124315,0.171705659,0.187215498,0.176192191,0.202560117,0.082577747,0.095125364,0.102796516,0.179633831
83.8,0,,0.181883535,0.143657065,0.138448919,0.173441559,0.109794854,0.15729983,0.213999407,0.182963262,0.234465793,0.159228587
83.9,0,,0.246133857,0.2663489,0.228772422,0.186659445,0.253469175,0.208965168,0.170526609,0.327425543,0.191501068,0.228134478
84,0,,0.234431085,0.189145479,0.189505053,0.144509249,0.23768838,0.222320558,0.280405635,0.163229682,0.253938474,0.232416088
84.1,0,,0.158361574,0.275198026,0.24540214,0.272453418,0.19585534,0.32217627,0.133587487,0.2687259,0.223108483,0.250135736
84.2,0,,0.224268937,0.173660753,0.255467292,0.138282433,0.148506977,0.204982886,0.132689647,0.195249339,0.254223779,0.253571816
84.3,0,,0.193004463,0.22041205,0.215212652,0.24370871,0.284753885,0.206427539,0.276278159,0.18628234,0.252062562,0.297233858
84.4,0,,0.258978513,0.053931056,0.189544136,0.340671162,0.163908051,0.247709819,0.214115678,0.161103466,0.159376871,0.23649114
84.5,0,,0.301009108,0.268784309,0.182631925,0.189966315,0.114765844,0.130411614,0.232898778,0.173623853,0.159133412,0.223256604
84.6,0,,0.204813416,0.153029546,0.2121861,0.186700483,0.210976232,0.181583268,0.272399932,0.204107587,0.19929472,0.229182076
84.7,0,,0.179323489,0.202513714,0.057931537,0.192485164,0.16946984,0.149361042,0.110565008,0.173640567,0.190811654,0.195495715
84.8,0,,0.160312572,0.163259273,0.186687479,0.195058986,0.16322823,0.165132358,0.273897168,0.144812043,0.212417743,0.146436901
84.9,0,,0.211720586,0.302139321,0.151135421,0.135204283,0.211404399,0.156317165,0.160786488,0.196356401,0.190188247,0.217082358
85,1,45,0.246903854,0.251447956,0.24339947,0.177668767,0.234708206,0.226035445,0.206281636,0.223122208,0.230898248,0.144114095
85.1,1,45,0.361855738,0.326118733,0.214075041,0.239766718,0.228607107,0.32369571,0.367339406,0.323289702,0.340728973,0.346201596
85.2,1,45,0.362254255,0.578163898,0.350350481,0.318806134,0.2250922,0.498960125,0.328037076,0.39494772,0.38525792,0.479201209
85.3,1,45,0.467383869,0.581449071,0.4900469,0.452807477,0.481697772,0.589476814,0.446183137,0.429506599,0.433991117,0.577575791
85.4,1,45,0.570312504,0.825614983,0.488916656,0.526750945,0.48019866,0.824471304,0.507304649,0.455024187,0.39599809,0.783258692
85.5,1,45,0.651501096,0.858070997,0.58242126,0.589150104,0.482202906,0.899467302,0.5807065,0.583530434,0.471725027,0.990665085
85.6,1,45,0.649229327,1.069526047,0.69700206,0.645719616,0.588806906,0.983560173,0.598685917,0.613494156,0.582217789,1.041037378
85.7,1,45,0.609434041,1.13447708,0.701280312,0.697433642,0.652099104,1.126832685,0.713256971,0.662922669,0.667123969,1.126355942
85.8,1,45,0.723800661,1.26680341,0.740522164,0.699663399,0.674059137,1.129821369,0.530785479,0.639324505,0.586390101,1.205402421
85.9,1,45,0.715237266,1.181353594,0.605239793,0.612418568,0.69066878,1.219464593,0.71937177,0.721198821,0.665448084,1.296640894
86,1,45,0.821258175,1.189084396,0.714289732,0.683083081,0.65920445,1.135535315,0.69247289,0.63252603,0.72965153,1.19796132
86.1,1,45,0.725864124,1.179628659,0.784745447,0.601862892,0.635927171,1.194543515,0.709526263,0.701830539,0.569592235,1.066943395
86.2,1,45,0.657004431,1.0478709,0.691423003,0.679659908,0.683369794,1.141960105,0.734305788,0.726773487,0.71715498,1.033068845
86.3,1,45,0.691366967,0.987296515,0.671831637,0.600407128,0.611986612,0.96319613,0.640499117,0.62680833,0.661232966,1.085987154
86.4,1,45,0.612640957,0.913325855,0.521103733,0.508179802,0.623399486,0.879648738,0.594624027,0.474034092,0.572626671,0.978230304
86.5,1,45,0.565272621,0.798424441,0.528251705,0.492747303,0.557144664,0.758157866,0.622516265,0.541998121,0.545678317,0.764018827
86.6,1,45,0.394304275,0.614110798,0.40211727,0.610058929,0.456216344,0.684600445,0.402183751,0.463266519,0.430092055,0.619822261
86.7,1,45,0.459657917,0.510635597,0.381527011,0.30344388,0.446059685,0.489898214,0.315427025,0.397892175,0.381215106,0.512166386
86.8,1,45,0.332970845,0.335460137,0.377214779,0.310180602,0.257029649,0.387458052,0.162324361,0.265123639,0.261249236,0.427626525
86.9,1,45,0.277194529,0.164873218,0.224779162,0.163416811,0.126362188,0.161825961,0.185952684,0.147240132,0.108633972,0.233143438
87,0,,0.258331533,0.212246351,0.130107709,0.140183772,0.248983692,0.251949125,0.161071526,0.203265541,0.177101391,0.098764727
87.1,0,,0.199237688,0.132879859,0.180093685,0.171919678,0.108904812,0.137628244,0.233818342,0.191585192,0.202799429,0.220585861
87.2,0,,0.200819472,0.20991685,0.172405592,0.2563589,0.189913114,0.244533126,0.245879467,0.074297789,0.069057545,0.129705284
87.3,0,,0.163915565,0.132732541,0.316115796,0.14123788,0.236097055,0.32586417,0.262870581,0.080739279,0.218768442,0.177679895
87.4,0,,0.207812059,0.274960094,0.092175658,0.164796026,0.234059428,0.174394702,0.208852027,0.222518471,0.177373051,0.201893634
87.5,0,,0.144294429,0.149898052,0.236063646,0.179070651,0.299761372,0.222565845,0.179801068,0.250518606,0.194879892,0.213398464
87.6,0,,0.214525961,0.193413433,0.173772616,0.24238725,0.179207476,0.231702684,0.178899525,0.244331732,0.177267013,0.236955231
87.7,0,,0.185370726,0.04052345,0.177277293,0.221861224,0.204459504,0.262166396,0.21821763,0.17269851,0.183309621,0.209075128
87.8,0,,0.185242746,0.144398502,0.12515696,0.217734115,0.269267111,0.076562281,0.283888118,0.137937192,0.093206055,0.214664177
87.9,0,,0.207704296,0.237353579,0.115642857,0.180230944,0.181665836,0.207683771,0.169450972,0.202061411,0.167010158,0.307309553
88,0,,0.112161243,0.171470149,0.163414025,0.111159418,0.182812934,0.122295955,0.284438668,0.137838243,0.250523286,0.1663465
88.1,0,,0.250836947,0.227260694,0.086758766,0.204219565,0.170931266,0.177444624,0.239422378,0.219277842,0.348094901,0.249801325
88.2,0,,0.21327109,0.269587522,0.229761784,0.234889682,0.13708467,0.285927275,0.195441771,0.166235675,0.064522503,0.263617844
88.3,0,,0.16897642,0.172860548,0.247949778,0.084532748,0.197517986,0.199201178,0.195622776,0.260280915,0.170083009,0.157810219
88.4,0,,0.193356826,0.159375043,0.253153142,0.235702835,0.124969996,0.116488144,0.175442137,0.187756426,0.143230375,0.327249542
88.5,0,,0.217242233,0.268132135,0.194418474,0.213268916,0.215212728,0.185311066,0.195658888,0.137373733,0.267444483,0.115571653
88.6,0,,0.145182453,0.228003816,0.150024733,0.212869291,0.155746526,0.156564343,0.131553886,0.316264175,0.230244173,0.238981469
88.7,0,,0.144216315,0.117093403,0.218943353,0.243579623,0.184861656,0.241811052,0.262307355,0.203514184,0.195049689,0.188465377
88.8,0,,0.213694869,0.117729579,0.171652963,0.230474832,0.260158241,0.239305898,0.235084726,0.280464077,0.151546383,0.252832516
88.9,0,,0.247035777,0.117756462,0.179441662,0.216558008,0.148822993,0.104980971,0.229840108,0.16744575,0.308937683,0.237589064
89,0,,0.245658925,0.124757932,0.191317446,0.234747179,0.242279496,0.204873765,0.122721043,0.21322362,0.154473034,0.120045149
89.1,0,,0.134224657,0.243667746,0.106454999,0.108253977,0.240299171,0.242183548,0.240240781,0.158979197,0.180075196,0.231826542
89.2,0,,0.218783419,0.135438754,0.176685495,0.137384718,0.329085656,0.173907508,0.107758085,0.25059735,0.167918457,0.177480452
89.3,0,,0.229462112,0.052862413,0.21666873,0.157660002,0.164198221,0.259314999,0.129024621,0.278190343,0.161761475,0.182319205
89.4,0,,0.083558125,0.175368699,0.154872829,0.195878051,0.11801455,0.22464521,0.20222874,0.181686405,0.297357941,0.211285576
89.5,0,,0.197835099,0.163399772,0.195275956,0.228262722,0.190141264,0.232877393,0.35526547,0.158795563,0.205541777,0.184062213
89.6,0,,0.162165019,0.188822082,0.211551875,0.252448853,0.260782966,0.218706686,0.141362876,0.191850952,0.217603674,0.195314368
89.7,0,,0.221248389,0.175462233,0.100901337,0.188038898,0.213914476,0.222430984,0.189912869,0.20870353,0.118747632,0.117414597
89.8,0,,0.231542986,0.162071128,0.174439754,0.212533463,0.144264809,0.208180879,0.207077122,0.193667756,0.25021121,0.140271928
89.9,0,,0.323507132,0.190510108,0.20894045,0.30520091,0.205004408,0.158412737,0.146396328,0.220433447,0.281558784,0.214946953
90,1,90,0.297040085,0.111421492,0.255273043,0.169441803,0.235241366,0.105988095,0.212929709,0.170124198,0.240425658,-0.00762349
90.1,1,90,0.196237179,0.393144733,0.320997672,0.31013432,0.252357531,0.337137768,0.304338304,0.26517374,0.375946891,0.276730928
90.2,1,90,0.362668701,0.315408411,0.513952056,0.411296284,0.425214603,0.357062975,0.485237002,0.393834322,0.286025325,0.339593584
90.3,1,90,0.429660987,0.454283215,0.76051111,0.431275269,0.451855327,0.369314675,0.631116782,0.349092929,0.323775952,0.485351131
90.4,1,90,0.534557967,0.54650798,0.845389717,0.475464744,0.612707197,0.489651849,0.903193,0.592882456,0.486145096,0.303263596
90.5,1,90,0.497867202,0.542655673,0.989081197,0.609773961,0.602436457,0.559857091,0.979327008,0.713149341,0.507161835,0.586633574
90.6,1,90,0.61975077,0.64670126,1.001858601,0.571742521,0.572456688,0.738396168,1.086832741,0.656817834,0.626908193,0.558225677
90.7,1,90,0.567754721,0.693564689,1.155984499,0.730071253,0.640896629,0.6663367,1.114215356,0.532952508,0.55446813,0.67094933
90.8,1,90,0.629414355,0.662965368,1.300907465,0.739893716,0.605004225,0.659951005,1.194942157,0.720542451,0.726873094,0.729516102
90.9,1,90,0.743404121,0.729991615,1.208237524,0.607914001,0.708794056,0.694842002,1.143345691,0.648782353,0.756919964,0.719134713
91,1,90,0.674050124,0.708774314,1.156012482,0.649032101,0.653188698,0.683355819,1.179556784,0.694911695,0.679417682,0.703452065
91.1,1,90,0.699909215,0.722869284,1.195381648,0.698253498,0.695949528,0.720447674,1.156989356,0.80550157,0.713122226,0.743031127
91.2,1,90,0.580485445,0.686334209,1.219209353,0.689287573,0.77216556,0.713880502,1.106106889,0.637815673,0.631423818,0.618242566
91.3,1,90,0.59919973,0.618544931,1.065709936,0.619205464,0.65048362,0.617531276,1.169440815,0.683610477,0.550642798,0.57465581
91.4,1,90,0.603319088,0.494637959,0.984600213,0.658368909,0.675206235,0.479119538,0.893423412,0.566243193,0.537439314,0.600561206
91.5,1,90,0.47189928,0.612688352,0.804311177,0.53047685,0.461638791,0.452181737,0.915068092,0.447692026,0.442455754,0.410457384
91.6,1,90,0.425788716,0.337815352,0.661805363,0.555920815,0.438471752,0.499392515,0.686008124,0.442290058,0.433607669,0.427334803
91.7,1,90,0.309043694,0.351913297,0.585448948,0.323178075,0.223597382,0.359747413,0.458040251,0.382113128,0.371432371,0.367653174
91.8,1,90,0.316923882,0.270360738,0.411250178,0.325021283,0.255384498,0.328352124,0.288392788,0.227398904,0.288325623,0.253925156
91.9,1,90,0.158949655,0.21165973,0.229200793,0.132871753,0.157517568,0.241013736,0.175298583,0.169456928,0.201910541,0.121256281
92,0,,0.232480397,0.241634644,0.171514639,0.23582255,0.237520134,0.191561779,0.250721703,0.231588054,0.252435335,0.225764661
92.1,0,,0.213920351,0.17592804,0.181522263,0.203092019,0.306134694,0.155613923,0.178855338,0.181773467,0.175372084,0.159475861
92.2,0,,0.206459012,0.183277954,0.246316507,0.156377363,0.247051151,0.22346722,0.182380146,0.261277066,0.137469022,0.215813821
92.3,0,,0.191433944,0.224091614,0.202544391,0.233871012,0.214133746,0.144395742,0.278633999,0.107907048,0.19984305,0.194643234
92.4,0,,0.31675223,0.315687022,0.216877125,0.277545546,0.158621759,0.131573391,0.271403883,0.281318039,0.183746468,0.134702954
92.5,0,,0.195776401,0.205833324,0.167904267,0.210930303,0.249072425,0.267003901,0.198905098,0.240547919,0.240543889,0.302155584
92.6,0,,0.242212503,0.234877033,0.132270464,0.240428584,0.229313712,0.190451466,0.242000887,0.301300124,0.135872663,0.268359283
92.7,0,,0.19084184,0.159404397,0.171807609,0.198237807,0.226668386,0.195678187,0.306151732,0.264518496,0.27792243,0.27675276
92.8,0,,0.151230357,0.243742473,0.193634351,0.185032682,0.205979933,0.138549853,0.145464861,0.284202626,0.20224164,0.198036777
92.9,0,,0.20112175,0.11520427,0.199204905,0.21804133,0.247363442,0.182843676,0.208455067,0.179710455,0.211945823,0.198878762
93,0,,0.238143603,0.241075196,0.237588315,0.262900478,0.140349475,0.178962103,0.091112565,0.21299409,0.228628379,0.226906957
93.1,0,,0.184710112,0.189526039,0.149562694,0.195663151,0.215503432,0.237435652,0.26566399,0.265008735,0.1110987,0.176311753
93.2,0,,0.160458238,0.31309106,0.150531987,0.251751778,0.2102844,0.179422966,0.202160698,0.210369352,0.257528912,0.229854356
93.3,0,,0.272776089,0.126319938,0.239086554,0.083276953,0.264109174,0.152526916,0.279488232,0.188146965,0.290871807,0.109185874
